Rank,Name,Count,Gender,Year
84,Stuart,73,Male,1955
85,Tony,72,Male,1955
86,Daniel,71,Male,1955
87,Frank,68,Male,1955
88,Daryl,67,Male,1955
89,Simon,66,Male,1955
90,Adrian,65,Male,1955
91,Jeffery,65,Male,1955
92,Leonard,65,Male,1955
93,Nicholas,64,Male,1955
94,Vincent,64,Male,1955
95,Brett,63,Male,1955
96,Alexander,62,Male,1955
97,Denis,62,Male,1955
98,Desmond,62,Male,1955
99,Roy,62,Male,1955
100,Laurence,61,Male,1955
1,Peter,2097,Male,1954
2,John,1993,Male,1954
3,Robert,1578,Male,1954
4,Stephen,1516,Male,1954
5,David,1400,Male,1954
6,Michael,1315,Male,1954
7,Gregory,1146,Male,1954
8,Paul,1069,Male,1954
9,Ian,804,Male,1954
10,Mark,729,Male,1954
11,Wayne,725,Male,1954
12,Gary,705,Male,1954
13,Christopher,639,Male,1954
14,Anthony,610,Male,1954
15,Garry,578,Male,1954
16,William,545,Male,1954
17,Geoffrey,539,Male,1954
18,Brian,513,Male,1954
19,Phillip,503,Male,1954
20,James,500,Male,1954
21,Bruce,483,Male,1954
22,Kevin,475,Male,1954
23,Kenneth,459,Male,1954
24,Raymond,436,Male,1954
25,Richard,435,Male,1954
26,Graham,431,Male,1954
27,Colin,411,Male,1954
28,Ronald,407,Male,1954
29,Alan,388,Male,1954
30,Steven,358,Male,1954
31,Philip,353,Male,1954
32,Barry,340,Male,1954
33,Allan,324,Male,1954
34,Neil,306,Male,1954
35,Graeme,296,Male,1954
36,Ross,295,Male,1954
37,Trevor,270,Male,1954
38,Jeffrey,269,Male,1954
39,Rodney,259,Male,1954
40,Glenn,254,Male,1954
41,Warren,221,Male,1954
42,Leslie,219,Male,1954
43,Andrew,215,Male,1954
44,Keith,214,Male,1954
45,Donald,206,Male,1954
46,Thomas,181,Male,1954
47,Russell,175,Male,1954
48,Douglas,162,Male,1954
49,Dennis,161,Male,1954
50,Malcolm,160,Male,1954
51,Edward,154,Male,1954
52,Timothy,153,Male,1954
53,George,148,Male,1954
54,Terrence,144,Male,1954
55,Patrick,143,Male,1954
56,Terence,135,Male,1954
57,Terry,135,Male,1954
58,Noel,133,Male,1954
59,Kim,127,Male,1954
60,Neville,126,Male,1954
61,Gordon,121,Male,1954
62,Charles,113,Male,1954
63,Lindsay,110,Male,1954
64,Joseph,103,Male,1954
65,Roger,102,Male,1954
66,Eric,100,Male,1954
67,Craig,95,Male,1954
68,Glen,93,Male,1954
69,Norman,91,Male,1954
70,Larry,90,Male,1954
71,Francis,89,Male,1954
72,Shane,86,Male,1954
73,Leonard,85,Male,1954
74,Daniel,84,Male,1954
75,Kerry,84,Male,1954
76,Warwick,83,Male,1954
77,Martin,82,Male,1954
78,Grahame,80,Male,1954
79,Stuart,80,Male,1954
80,Maxwell,75,Male,1954
81,Adrian,73,Male,1954
82,Arthur,73,Male,1954
83,Frederick,73,Male,1954
84,Frank,71,Male,1954
85,Lawrence,71,Male,1954
86,Denis,70,Male,1954
87,Darryl,68,Male,1954
88,Grant,68,Male,1954
89,Bernard,66,Male,1954
90,Howard,66,Male,1954
91,Victor,66,Male,1954
92,Allen,65,Male,1954
93,Tony,64,Male,1954
94,Laurence,63,Male,1954
95,Desmond,62,Male,1954
96,Darrell,60,Male,1954
97,Vincent,58,Male,1954
98,Jeffery,57,Male,1954
99,Reginald,56,Male,1954
100,Daryl,55,Male,1954
1,John,2148,Male,1953
2,Peter,1983,Male,1953
3,Robert,1695,Male,1953
4,Stephen,1486,Male,1953
5,David,1320,Male,1953
6,Michael,1298,Male,1953
7,Paul,1004,Male,1953
8,Gregory,955,Male,1953
9,Gary,801,Male,1953
10,Ian,800,Male,1953
11,Christopher,754,Male,1953
12,William,625,Male,1953
13,Mark,610,Male,1953
14,Anthony,595,Male,1953
15,Wayne,584,Male,1953
16,Geoffrey,573,Male,1953
17,Phillip,552,Male,1953
18,James,546,Male,1953
19,Kenneth,534,Male,1953
20,Brian,518,Male,1953
21,Kevin,502,Male,1953
22,Raymond,491,Male,1953
23,Garry,483,Male,1953
24,Colin,481,Male,1953
25,Bruce,461,Male,1953
26,Ronald,453,Male,1953
27,Alan,445,Male,1953
28,Richard,440,Male,1953
29,Graham,431,Male,1953
30,Barry,371,Male,1953
31,Philip,367,Male,1953
32,Allan,363,Male,1953
33,Steven,352,Male,1953
34,Graeme,338,Male,1953
35,Neil,303,Male,1953
36,Trevor,301,Male,1953
37,Ross,294,Male,1953
38,Jeffrey,291,Male,1953
39,Rodney,271,Male,1953
40,Donald,253,Male,1953
41,Dennis,244,Male,1953
42,Keith,239,Male,1953
43,Warren,235,Male,1953
44,Leslie,228,Male,1953
45,Thomas,214,Male,1953
46,Glenn,187,Male,1953
47,Douglas,185,Male,1953
48,Terence,179,Male,1953
49,Andrew,176,Male,1953
50,Malcolm,172,Male,1953
51,Edward,170,Male,1953
52,Patrick,156,Male,1953
53,Neville,151,Male,1953
54,Noel,151,Male,1953
55,Russell,151,Male,1953
56,George,150,Male,1953
57,Timothy,142,Male,1953
58,Terrence,133,Male,1953
59,Terry,126,Male,1953
60,Charles,124,Male,1953
61,Joseph,115,Male,1953
62,Norman,115,Male,1953
63,Denis,109,Male,1953
64,Lindsay,109,Male,1953
65,Arthur,105,Male,1953
66,Frederick,105,Male,1953
67,Gordon,105,Male,1953
68,Roger,103,Male,1953
69,Kim,101,Male,1953
70,Bernard,99,Male,1953
71,Eric,95,Male,1953
72,Francis,94,Male,1953
73,Stillborn,90,Male,1953
74,Kerry,87,Male,1953
75,Maxwell,85,Male,1953
76,Allen,84,Male,1953
77,Lawrence,84,Male,1953
78,Stuart,83,Male,1953
79,Craig,82,Male,1953
80,Larry,81,Male,1953
81,Adrian,79,Male,1953
82,Alexander,79,Male,1953
83,Warwick,76,Male,1953
84,Grahame,74,Male,1953
85,Reginald,74,Male,1953
86,Daniel,73,Male,1953
87,Glen,73,Male,1953
88,Desmond,72,Male,1953
89,Martin,70,Male,1953
90,Leonard,69,Male,1953
91,Jeffery,67,Male,1953
92,Frank,65,Male,1953
93,Grant,62,Male,1953
94,Laurence,62,Male,1953
95,Victor,61,Male,1953
96,Stanley,59,Male,1953
97,Tony,57,Male,1953
98,Owen,56,Male,1953
99,Harold,54,Male,1953
100,Ralph,51,Male,1953
1,John,2205,Male,1952
2,Peter,1903,Male,1952
3,Robert,1787,Male,1952
4,Stephen,1485,Male,1952
5,David,1340,Male,1952
6,Michael,1222,Male,1952
7,Paul,1046,Male,1952
8,Gary,834,Male,1952
9,Gregory,811,Male,1952
10,Ian,748,Male,1952
11,Christopher,718,Male,1952
12,William,645,Male,1952
13,Brian,624,Male,1952
14,Phillip,596,Male,1952
15,Geoffrey,586,Male,1952
16,Kenneth,548,Male,1952
17,Raymond,525,Male,1952
18,Anthony,520,Male,1952
19,Garry,512,Male,1952
20,Graham,512,Male,1952
21,James,511,Male,1952
22,Colin,508,Male,1952
23,Bruce,504,Male,1952
24,Ronald,495,Male,1952
25,Richard,494,Male,1952
26,Kevin,480,Male,1952
27,Mark,475,Male,1952
28,Alan,474,Male,1952
29,Wayne,423,Male,1952
30,Barry,395,Male,1952
31,Allan,372,Male,1952
32,Philip,358,Male,1952
33,Graeme,332,Male,1952
34,Dennis,328,Male,1952
35,Trevor,296,Male,1952
36,Ross,291,Male,1952
37,Leslie,286,Male,1952
38,Rodney,266,Male,1952
39,Jeffrey,259,Male,1952
40,Keith,244,Male,1952
41,Steven,234,Male,1952
42,Neil,233,Male,1952
43,Warren,221,Male,1952
44,Thomas,220,Male,1952
45,Donald,218,Male,1952
46,George,200,Male,1952
47,Douglas,198,Male,1952
48,Edward,197,Male,1952
49,Russell,189,Male,1952
50,Glenn,176,Male,1952
51,Andrew,172,Male,1952
52,Malcolm,166,Male,1952
53,Terence,163,Male,1952
54,Terrence,158,Male,1952
55,Neville,156,Male,1952
56,Noel,156,Male,1952
57,Charles,146,Male,1952
58,Gordon,146,Male,1952
59,Patrick,141,Male,1952
60,Terry,129,Male,1952
61,Timothy,128,Male,1952
62,Joseph,122,Male,1952
63,Norman,116,Male,1952
64,Roger,113,Male,1952
65,Denis,112,Male,1952
66,Lindsay,111,Male,1952
67,Arthur,106,Male,1952
68,Frederick,104,Male,1952
69,Larry,102,Male,1952
70,Eric,99,Male,1952
71,Maxwell,99,Male,1952
72,Kerry,96,Male,1952
73,Leonard,94,Male,1952
74,Francis,91,Male,1952
75,Warwick,91,Male,1952
76,Stuart,90,Male,1952
77,Lawrence,89,Male,1952
78,Desmond,87,Male,1952
79,Allen,84,Male,1952
80,Alexander,82,Male,1952
81,Grahame,79,Male,1952
82,Martin,79,Male,1952
83,Daniel,78,Male,1952
84,Bernard,75,Male,1952
85,Frank,73,Male,1952
86,Laurence,70,Male,1952
87,Adrian,68,Male,1952
88,Harold,66,Male,1952
89,Jeffery,66,Male,1952
90,Darryl,65,Male,1952
91,Reginald,63,Male,1952
92,Glen,61,Male,1952
93,Kim,61,Male,1952
94,Vincent,60,Male,1952
95,Stanley,59,Male,1952
96,Tony,58,Male,1952
97,Victor,57,Male,1952
98,Maurice,56,Male,1952
99,Darrell,54,Male,1952
100,Daryl,54,Male,1952
